index,LOCATION,SUBJECT,MEASURE,TIME,Value
894,CHL,WHEAT,TONNE_HA,2020,6.018749409
8601,USA,RICE,THND_TONNE,2018,6888.928485
16405,ZMB,SOYBEAN,THND_HA,2025,18.28832111
20511,OECD,MAIZE,THND_HA,2002,46834.82716
899,CHL,WHEAT,TONNE_HA,2025,6.484934043
207,JPN,WHEAT,TONNE_HA,2017,4.012915249
19530,CHN,SOYBEAN,TONNE_HA,2023,1.979122377
458,TUR,WHEAT,TONNE_HA,2016,2.906470361
2430,THA,RICE,TONNE_HA,2008,1.9842031
13629,BRICS,MAIZE,THND_HA,1996,48934.69972
3389,ETH,WHEAT,THND_TONNE,1995,1162.0
3911,PRY,RICE,THND_HA,2013,99.69999922
552,DZA,RICE,TONNE_HA,2002,0.699999988
6917,URY,WHEAT,THND_HA,2010,404.0000039
18440,SDN,MAIZE,THND_HA,2008,36.00000137
1925,PER,RICE,TONNE_HA,2007,4.90482235
17018,ISR,MAIZE,THND_HA,1990,6.99999993
6082,BGD,RICE,THND_TONNE,2003,26190.048
19855,PHL,SOYBEAN,TONNE_HA,2024,0.873130606
18279,HTI,MAIZE,TONNE_HA,1991,0.808510661
19246,SDN,MAIZE,THND_TONNE,2022,24.12306645
105,CAN,RICE,TONNE_HA,2023,0.0
3041,BRICS,WHEAT,TONNE_HA,2025,3.750921924
16369,EGY,SOYBEAN,THND_TONNE,2025,48.25498258
10361,MYS,MAIZE,THND_HA,1992,20.99999979
18093,AUS,SOYBEAN,TONNE_HA,2021,2.177142857
89,CAN,RICE,TONNE_HA,2007,0.0
15525,VNM,SOYBEAN,THND_TONNE,1993,105.6999969
10433,NOR,SOYBEAN,THND_HA,1992,0.0
17301,KOR,MAIZE,THND_TONNE,2021,86.80466667
14451,THA,MAIZE,TONNE_HA,1990,2.409061432
18333,MYS,SOYBEAN,TONNE_HA,2009,0.333333346
12236,CHN,MAIZE,THND_HA,2003,24068.0
14056,CHE,MAIZE,THND_HA,1991,27.0
6368,DZA,WHEAT,THND_HA,2001,1835.999921
16385,ZMB,SOYBEAN,THND_HA,2005,10.0
9127,PRY,WHEAT,THND_TONNE,2012,1237.0
8905,BRA,WHEAT,THND_HA,2006,1560.175
2720,ZMB,RICE,TONNE_HA,2010,0.963237405
16019,ZMB,MAIZE,TONNE_HA,2019,3.033963449
13621,NGA,SOYBEAN,THND_HA,2024,658.4781158
8783,JPN,RICE,THND_HA,2025,1468.22387
15822,JPN,SOYBEAN,TONNE_HA,2002,1.802535023
20391,OECD,MAIZE,THND_TONNE,2009,428937.5948
20047,ARG,MAIZE,TONNE_HA,2000,5.433937824
10640,WLD,MAIZE,THND_HA,2022,183812.4263
9768,TUR,RICE,THND_TONNE,2006,417.6
13399,RUS,SOYBEAN,TONNE_HA,2018,1.357095523
3762,PAK,RICE,THND_TONNE,2008,6954.142
213,JPN,WHEAT,TONNE_HA,2023,4.134816342
17162,COL,SOYBEAN,TONNE_HA,1990,1.9244335
18427,SDN,MAIZE,THND_HA,1995,28.9999993
8920,BRA,WHEAT,THND_HA,2021,2562.039359
6154,PAK,RICE,THND_HA,2003,2460.999939
8357,IND,WHEAT,THND_TONNE,2021,97204.55951
17773,RUS,MAIZE,THND_HA,2025,3148.875181
4167,PRY,RICE,THND_TONNE,2021,702.916052
16967,EGY,MAIZE,THND_HA,2011,888.9999797
20551,OECD,SOYBEAN,THND_HA,2011,32307.38203
16500,NGA,SOYBEAN,THND_TONNE,2012,630.0
5109,MOZ,WHEAT,THND_HA,2002,1.899999932
20347,EU28,SOYBEAN,THND_HA,1997,517.0570922
19510,CHN,SOYBEAN,TONNE_HA,2003,1.65349087
8712,KOR,RICE,THND_TONNE,1990,5605.979
1763,NGA,WHEAT,TONNE_HA,2025,2.359377764
18259,JPN,SOYBEAN,THND_TONNE,2007,226.7
13547,CAN,MAIZE,THND_TONNE,2022,13898.18467
11536,IND,SOYBEAN,THND_TONNE,2023,11149.91976
15069,GHA,SOYBEAN,THND_HA,2001,0.0009
3224,EU28,RICE,TONNE_HA,1997,4.112353244
526,USA,WHEAT,TONNE_HA,2012,3.103513272
15251,URY,MAIZE,TONNE_HA,2007,5.728813648
12091,BGD,SOYBEAN,THND_HA,2002,0.0009
5655,ZMB,WHEAT,THND_TONNE,2008,185.0
8884,CHN,WHEAT,THND_TONNE,2021,131744.6526
6059,GHA,RICE,THND_HA,2016,214.9962159
17343,ZAF,MAIZE,THND_TONNE,1991,8614.0
6342,KAZ,WHEAT,THND_TONNE,2011,22700.0
13997,EGY,SOYBEAN,TONNE_HA,2004,3.307692308
17434,USA,SOYBEAN,THND_HA,2010,30999.0242
8782,JPN,RICE,THND_HA,2024,1472.00002
8711,ARG,RICE,THND_HA,2025,278.3419245
3380,EU28,RICE,THND_TONNE,2022,1737.819103
3676,NOR,WHEAT,THND_TONNE,1994,280.0
5776,KAZ,WHEAT,THND_HA,2021,11659.78735
19595,IRN,SOYBEAN,THND_HA,2016,135.2169816
6573,COL,WHEAT,THND_TONNE,1990,105.0
1607,MYS,WHEAT,TONNE_HA,2013,0.0009
20333,EU28,MAIZE,THND_HA,2014,9582.88633
20563,OECD,SOYBEAN,THND_HA,2023,37143.45975
15883,HTI,SOYBEAN,TONNE_HA,1991,1.0
17175,COL,SOYBEAN,TONNE_HA,2003,2.695417883
8984,HTI,RICE,THND_TONNE,2013,112.9231016
15522,VNM,SOYBEAN,THND_TONNE,1990,86.59999847
1980,PHL,RICE,TONNE_HA,1990,1.882750392
11425,URY,MAIZE,THND_HA,2015,117.9999943
17317,PHL,SOYBEAN,THND_TONNE,2001,2.0
12155,ISR,MAIZE,TONNE_HA,1994,11.0
12857,IRN,SOYBEAN,THND_TONNE,2016,182.4490365
7424,SAU,WHEAT,THND_HA,2018,0.090618408
5626,RUS,WHEAT,THND_TONNE,2015,59800.0
1682,MOZ,WHEAT,TONNE_HA,2016,1.089178147
16133,ZMB,SOYBEAN,THND_TONNE,2025,21.66690837
16335,EGY,SOYBEAN,THND_TONNE,1991,58.94300079
6446,UKR,RICE,THND_HA,2007,21.10000018
988,COL,RICE,TONNE_HA,2006,3.108797312
15083,GHA,SOYBEAN,THND_HA,2015,0.0009
11645,PER,MAIZE,THND_HA,2024,516.8340866
11722,CHL,MAIZE,THND_HA,1993,105.9999946
3093,NOR,RICE,TONNE_HA,2006,0.0
13261,VNM,SOYBEAN,TONNE_HA,2024,1.442984793
13998,EGY,SOYBEAN,TONNE_HA,2005,2.0
18207,HTI,SOYBEAN,THND_TONNE,1991,0.0009
17482,PHL,MAIZE,TONNE_HA,2022,3.233218217
10396,CAN,SOYBEAN,THND_TONNE,1991,1459.9
2844,SSA,RICE,TONNE_HA,1999,1.072573752
9078,USA,RICE,THND_HA,1999,1421.260744
3342,IRN,WHEAT,THND_HA,2016,6050.683148
16422,BRICS,SOYBEAN,THND_HA,2006,39972.349
6540,USA,WHEAT,THND_TONNE,1993,65220.4224
14288,IDN,MAIZE,THND_TONNE,2007,13287.5
3356,EU28,RICE,THND_TONNE,1998,1643.528578
13025,BGD,SOYBEAN,THND_TONNE,2004,5.0
11745,CHL,MAIZE,THND_HA,2016,127.8433579
11801,ZAF,SOYBEAN,THND_TONNE,2000,149.0
14414,HTI,WHEAT,TONNE_HA,2025,0.001044213
7813,MYS,WHEAT,THND_HA,2011,1.000000017
20307,EU28,MAIZE,TONNE_HA,2021,7.41071394
2428,THA,RICE,TONNE_HA,2006,1.953111649
11939,PAK,MAIZE,TONNE_HA,1994,1.480898857
17070,PHL,SOYBEAN,THND_HA,2006,1.299999952
4799,MOZ,RICE,THND_HA,2008,199.9999985
2353,TZA,RICE,TONNE_HA,2003,1.30714941
16378,ZMB,SOYBEAN,THND_HA,1998,11.7159996
11383,AUS,MAIZE,THND_HA,2009,62.196
19136,THA,SOYBEAN,THND_HA,2020,175.5385243
9077,USA,RICE,THND_HA,1998,1318.065559
8073,ZMB,RICE,THND_HA,2025,37.79832806
14859,RUS,SOYBEAN,THND_HA,2007,777.0
17424,USA,SOYBEAN,THND_HA,2000,29302.5763
20097,ZAF,SOYBEAN,TONNE_HA,2014,1.379912664
7491,TZA,WHEAT,THND_HA,2013,110.0000009
17649,URY,MAIZE,THND_TONNE,2009,270.0
12771,PER,MAIZE,THND_TONNE,2002,1291.0
19850,PHL,SOYBEAN,TONNE_HA,2019,0.814386836
7059,PHL,RICE,THND_HA,2008,4527.999915
13507,SSA,MAIZE,THND_HA,2018,26689.51054
16661,NZL,MAIZE,TONNE_HA,1993,9.735951991
5084,THA,RICE,THND_TONNE,2013,24336.444
2382,TZA,WHEAT,TONNE_HA,1996,1.368421078
571,DZA,RICE,TONNE_HA,2021,0.77630333
1435,IRN,RICE,TONNE_HA,2021,2.915330525
13281,MYS,MAIZE,THND_TONNE,2008,36.39
9439,BRICS,WHEAT,THND_TONNE,2001,216423.893
11718,HTI,MAIZE,THND_HA,2025,310.0307714
14749,CHL,MAIZE,THND_TONNE,2005,1508.0
10706,CHN,MAIZE,TONNE_HA,2016,5.890504099
5445,URY,RICE,THND_TONNE,2014,943.81
1007,COL,RICE,TONNE_HA,2025,2.999992984
4543,BRICS,RICE,THND_TONNE,2004,215149.8524
12987,PRY,MAIZE,THND_TONNE,2002,867.0
7009,CHL,WHEAT,THND_HA,1994,361.9999976
2064,RUS,RICE,TONNE_HA,2002,2.20346989
1136,ETH,RICE,TONNE_HA,2010,1.965217352
9882,CHN,RICE,THND_HA,2017,29906.04697
10177,IRN,MAIZE,TONNE_HA,2024,5.07246308
294,MEX,RICE,TONNE_HA,1996,2.997182466
16077,NGA,MAIZE,THND_HA,2005,4355.999931
18787,JPN,SOYBEAN,THND_HA,1995,68.6
3998,SSA,RICE,THND_TONNE,1996,6999.0207
9766,TUR,RICE,THND_TONNE,2004,294.0
3741,IRN,RICE,THND_TONNE,2023,1788.793515
11700,HTI,MAIZE,THND_HA,2007,279.9999951
2719,ZMB,RICE,TONNE_HA,2009,0.901525855
19777,CHN,SOYBEAN,THND_HA,2018,6266.082965
12713,BRA,MAIZE,TONNE_HA,2016,5.450308116
14870,RUS,SOYBEAN,THND_HA,2018,2091.665514
16370,ZMB,SOYBEAN,THND_HA,1990,29.20000076
2808,WLD,WHEAT,TONNE_HA,1999,2.770636945
9017,IDN,RICE,THND_HA,2010,13253.49976
16940,HTI,RICE,TONNE_HA,2020,1.778102923
16106,ZMB,SOYBEAN,THND_TONNE,1998,26.70400047
2469,THA,WHEAT,TONNE_HA,2011,0.0009
3738,IRN,RICE,THND_TONNE,2020,1770.201018
13481,SSA,MAIZE,THND_HA,1992,22168.22228
18988,EGY,MAIZE,TONNE_HA,2016,6.588945146
362,NZL,WHEAT,TONNE_HA,1992,5.359511515
6924,URY,WHEAT,THND_HA,2017,291.7922234
18088,AUS,SOYBEAN,TONNE_HA,2016,2.077142857
14688,ETH,MAIZE,TONNE_HA,2016,3.429999882
2139,SAU,RICE,TONNE_HA,2005,0.0009
18767,MEX,SOYBEAN,TONNE_HA,2011,1.319725769
7314,COL,WHEAT,THND_HA,2016,20.25272092
1312,IND,WHEAT,TONNE_HA,2006,2.618562222
6183,ISR,RICE,THND_HA,1996,1.000000017
11303,MOZ,SOYBEAN,THND_HA,2001,0.0009
1591,MYS,WHEAT,TONNE_HA,1997,0.0009
19971,BRICS,SOYBEAN,TONNE_HA,1996,1.781442958
18546,TZA,MAIZE,THND_HA,2006,2570.000111
2396,TZA,WHEAT,TONNE_HA,2010,1.144403696
16701,UKR,SOYBEAN,THND_TONNE,1997,18.0
14559,CHL,SOYBEAN,THND_HA,1990,0.0009
9516,COL,RICE,THND_HA,2006,429.9000115
5233,KOR,WHEAT,THND_HA,2018,10.75066667
19450,ARG,SOYBEAN,THND_HA,2015,19334.0
8987,HTI,RICE,THND_TONNE,2016,75.37134994
3020,BRICS,WHEAT,TONNE_HA,2004,2.860941254
9903,AUS,WHEAT,THND_TONNE,2002,10131.9
8228,TUR,WHEAT,THND_TONNE,2000,21009.0
9105,PRY,WHEAT,THND_TONNE,1990,259.0
13913,NOR,SOYBEAN,THND_TONNE,1992,0.0
5295,EGY,WHEAT,THND_TONNE,2008,7977.0
3972,OECD,RICE,THND_TONNE,2006,21125.52661
14663,ETH,MAIZE,TONNE_HA,1991,3.22e-06
4133,NZL,WHEAT,THND_HA,2023,54.20838635
974,COL,RICE,TONNE_HA,1992,2.337930918
7291,COL,WHEAT,THND_HA,1993,50.99999981
15585,SSA,MAIZE,THND_TONNE,2017,56232.63619
17338,PHL,SOYBEAN,THND_TONNE,2022,1.103668498
9752,TUR,RICE,THND_TONNE,1990,138.0
13774,UKR,SOYBEAN,THND_HA,1997,31.0
5016,WLD,RICE,THND_HA,2017,160343.1316
17602,AUS,SOYBEAN,THND_TONNE,1998,109.0
10874,SSA,SOYBEAN,THND_HA,2004,1016.128921
13239,VNM,SOYBEAN,TONNE_HA,2002,1.54566377
18024,NZL,SOYBEAN,THND_HA,2024,0.0
17674,SDN,MAIZE,TONNE_HA,1998,0.65625
11873,DZA,MAIZE,THND_TONNE,2000,0.0009
17764,RUS,MAIZE,THND_HA,2016,2896.168056
1933,PER,RICE,TONNE_HA,2015,5.20780468
4675,MEX,RICE,THND_HA,1992,70.0
10222,SSA,SOYBEAN,THND_TONNE,1997,637.7705972
892,CHL,WHEAT,TONNE_HA,2018,5.850435664
7287,IND,RICE,THND_HA,2025,43209.36925
7906,NZL,RICE,THND_TONNE,1997,0.0
14551,THA,SOYBEAN,THND_TONNE,2018,55.67771888
18850,UKR,SOYBEAN,TONNE_HA,2022,2.348972944
7657,GHA,WHEAT,THND_HA,1999,1.000000017
10106,TUR,RICE,THND_HA,2025,119.1631626
18297,HTI,MAIZE,TONNE_HA,2009,1.013333321
11362,PRY,SOYBEAN,THND_HA,2024,4578.095728
13832,IND,MAIZE,TONNE_HA,2019,2.654014027
19120,THA,SOYBEAN,THND_HA,2004,165.0
726,BGD,WHEAT,TONNE_HA,1996,1.952924371
7214,WLD,WHEAT,THND_HA,2024,224116.9542
8245,TUR,WHEAT,THND_TONNE,2017,22970.94597
18180,CAN,SOYBEAN,TONNE_HA,2000,2.548317149
15876,GHA,SOYBEAN,THND_TONNE,2020,0.000977327
14199,DZA,SOYBEAN,THND_TONNE,1990,0.0009
10745,MYS,SOYBEAN,THND_TONNE,2019,0.001049047
17320,PHL,SOYBEAN,THND_TONNE,2004,1.0
18649,TUR,SOYBEAN,THND_HA,2001,24.0
17208,GHA,MAIZE,TONNE_HA,2000,1.557999969
7274,IND,RICE,THND_HA,2012,42754.00102
11593,THA,SOYBEAN,TONNE_HA,2008,1.068571429
1389,IDN,WHEAT,TONNE_HA,2011,0.0009
3564,EGY,WHEAT,THND_HA,1990,821.0000102
9076,USA,RICE,THND_HA,1997,1255.743761
5429,URY,RICE,THND_TONNE,1998,664.86
20450,OECD,MAIZE,TONNE_HA,2005,7.932882657
16220,SDN,SOYBEAN,THND_HA,2004,0.0009
14899,PAK,MAIZE,THND_TONNE,2011,4338.3
15512,AUS,MAIZE,TONNE_HA,2016,5.847011255
14561,CHL,SOYBEAN,THND_HA,1992,0.0009
1868,PRY,RICE,TONNE_HA,2022,4.801440329
8202,CAN,WHEAT,THND_HA,2010,8296.1
806,BRA,WHEAT,TONNE_HA,2004,2.072811432
4805,MOZ,RICE,THND_HA,2014,318.9999969
19378,WLD,SOYBEAN,TONNE_HA,2015,2.66262111
12260,ISR,SOYBEAN,THND_TONNE,1991,0.0009
19716,ISR,MAIZE,THND_TONNE,1993,71.0
20524,OECD,MAIZE,THND_HA,2015,51735.90928
10426,CAN,SOYBEAN,THND_TONNE,2021,6330.775146
9155,UKR,WHEAT,THND_TONNE,2004,17520.0
15152,PER,MAIZE,TONNE_HA,2012,4.546183109
4494,RUS,WHEAT,THND_HA,1991,23151.72
2632,VNM,RICE,TONNE_HA,1994,2.3781178
14286,IDN,MAIZE,THND_TONNE,2005,12523.9
7832,JPN,WHEAT,THND_TONNE,1994,565.0
14269,ETH,SOYBEAN,THND_TONNE,2024,25.85999132
145,JPN,RICE,TONNE_HA,1991,4.24657101
2033,PHL,WHEAT,TONNE_HA,2007,0.0009
1165,ETH,WHEAT,TONNE_HA,2003,1.387650132
11692,HTI,MAIZE,THND_HA,1999,300.0000116
2050,PHL,WHEAT,TONNE_HA,2024,0.001017062
10816,MYS,MAIZE,TONNE_HA,2018,3.361631569
12676,BGD,SOYBEAN,TONNE_HA,2015,1.70128572
3430,BRA,RICE,THND_TONNE,2000,7571.51984
19318,MOZ,MAIZE,THND_HA,2022,1879.927485
7069,PHL,RICE,THND_HA,2018,4561.792164
4361,URY,WHEAT,THND_TONNE,1999,384.0
10616,WLD,MAIZE,THND_HA,1998,141023.7167
18155,VNM,MAIZE,THND_TONNE,2011,4837.05
271,KOR,WHEAT,TONNE_HA,2009,3.70672982
12984,PRY,MAIZE,THND_TONNE,1999,817.0
8436,IDN,RICE,THND_TONNE,1997,31107.5
18416,NGA,MAIZE,THND_TONNE,2020,12342.24792
12316,CAN,MAIZE,THND_HA,2011,1271.8
20346,EU28,SOYBEAN,THND_HA,1996,454.6435853
9005,IDN,RICE,THND_HA,1998,11715.99948
20236,EU28,MAIZE,THND_TONNE,2013,66750.8
3810,ISR,RICE,THND_TONNE,2020,0.000993845
13919,NOR,SOYBEAN,THND_TONNE,1998,0.0
15775,ARG,SOYBEAN,TONNE_HA,1991,2.291329011
9996,JPN,RICE,THND_TONNE,2023,7574.755698
4346,ISR,WHEAT,THND_HA,2020,58.61874585
545,DZA,RICE,TONNE_HA,1995,0.699999988
8502,AUS,RICE,THND_HA,1991,114.0
11713,HTI,MAIZE,THND_HA,2020,307.0356829
15229,SDN,SOYBEAN,TONNE_HA,2021,1.097747772
9323,NZL,RICE,THND_HA,1993,0.0
13737,ETH,SOYBEAN,THND_HA,1996,7.0
15520,AUS,MAIZE,TONNE_HA,2024,6.445110001
7564,KAZ,RICE,THND_TONNE,2014,251.459
17304,KOR,MAIZE,THND_TONNE,2024,90.49
15317,URY,SOYBEAN,THND_TONNE,2001,70.0
11779,CHN,SOYBEAN,THND_TONNE,2014,12154.0
6640,DZA,WHEAT,THND_TONNE,2021,2711.701118
8230,TUR,WHEAT,THND_TONNE,2002,19500.0
12651,BGD,SOYBEAN,TONNE_HA,1990,1.0
2983,BRICS,RICE,TONNE_HA,2003,2.84251128
16514,UKR,MAIZE,TONNE_HA,1990,0.0009
13409,ISR,RICE,TONNE_HA,1992,0.0009
2667,VNM,WHEAT,TONNE_HA,1993,0.0009
9374,SAU,RICE,THND_HA,2008,1.000000017
614,ARG,RICE,TONNE_HA,1992,2.828499821
17850,KAZ,MAIZE,THND_TONNE,1994,234.0018
4497,RUS,WHEAT,THND_HA,1994,20990.0
18803,JPN,SOYBEAN,THND_HA,2011,136.7
3294,WLD,RICE,THND_TONNE,2004,404589.7017
6737,THA,WHEAT,THND_HA,2010,1111.11113
1500,KAZ,RICE,TONNE_HA,2014,2.576424122
9018,IDN,RICE,THND_HA,2011,13203.60015
17905,NOR,MAIZE,THND_HA,2013,1.0
19677,CHL,SOYBEAN,TONNE_HA,1990,1.0
15023,BGD,MAIZE,TONNE_HA,1991,1.0
11122,NOR,SOYBEAN,TONNE_HA,2000,0.0
4232,SSA,RICE,THND_HA,2014,10094.31523
8820,PRY,WHEAT,THND_HA,1993,174.9999949
4430,OECD,RICE,THND_HA,1999,4967.123666
12045,BRICS,MAIZE,TONNE_HA,1992,3.216344291
16774,SDN,SOYBEAN,THND_TONNE,1998,0.0009
12182,ISR,MAIZE,TONNE_HA,2021,8.748200667
8592,USA,RICE,THND_TONNE,2009,6942.251325
4806,MOZ,RICE,THND_HA,2015,311.0000056
19505,CHN,SOYBEAN,TONNE_HA,1998,1.903039437
13849,NOR,MAIZE,TONNE_HA,2000,1.0
11918,ARG,MAIZE,THND_HA,2009,2353.0
15896,HTI,SOYBEAN,TONNE_HA,2004,1.0
5319,ZMB,WHEAT,THND_HA,1996,18.00000069
7119,PHL,RICE,THND_TONNE,1996,7319.4
2421,THA,RICE,TONNE_HA,1999,1.60500145
1750,NGA,WHEAT,TONNE_HA,2012,2.285714388
11344,PRY,SOYBEAN,THND_HA,2006,2200.0
19092,TZA,MAIZE,THND_TONNE,2012,5104.0
12254,CHN,MAIZE,THND_HA,2021,37089.66571
20293,EU28,MAIZE,TONNE_HA,2007,5.98143553
338,MEX,WHEAT,TONNE_HA,2004,4.478340013
11855,COL,MAIZE,THND_TONNE,2018,1465.54555
1341,IDN,RICE,TONNE_HA,1999,2.678724289
3640,MOZ,WHEAT,THND_TONNE,1994,2.0
16713,UKR,SOYBEAN,THND_TONNE,2009,1043.0
3004,BRICS,RICE,TONNE_HA,2024,3.67398745
6960,UKR,RICE,THND_TONNE,2017,47.76738767
4090,TUR,WHEAT,THND_HA,2016,7773.77267
16314,NZL,SOYBEAN,THND_TONNE,2006,0.0001
18706,ZMB,MAIZE,THND_HA,2022,1161.511738
9650,MEX,WHEAT,THND_HA,1996,809.23
8363,WLD,WHEAT,THND_TONNE,1996,585836.8627
20389,OECD,MAIZE,THND_TONNE,2007,422766.6169
12418,TUR,MAIZE,THND_TONNE,2005,4200.0
13350,MEX,MAIZE,THND_HA,2005,6605.61433
19543,COL,SOYBEAN,THND_TONNE,2000,38.0
18023,NZL,SOYBEAN,THND_HA,2023,0.0
9130,PRY,WHEAT,THND_TONNE,2015,1064.0
60,AUS,WHEAT,TONNE_HA,2014,1.713658537
1240,GHA,WHEAT,TONNE_HA,2006,0.0009
5136,IND,RICE,THND_TONNE,1993,80300.3
2343,TZA,RICE,TONNE_HA,1993,1.105305076
15048,BGD,MAIZE,TONNE_HA,2016,6.89230364
2120,RUS,WHEAT,TONNE_HA,2022,2.386274804
1524,KAZ,WHEAT,TONNE_HA,2002,1.093528867
7617,ZMB,RICE,THND_TONNE,1995,8.1
153,JPN,RICE,TONNE_HA,1999,4.649077181
14536,THA,SOYBEAN,THND_TONNE,2003,223.0
481,USA,RICE,TONNE_HA,2003,5.20437754
6122,NOR,RICE,THND_TONNE,2007,0.0
12652,BGD,SOYBEAN,TONNE_HA,1991,1.0
12112,BGD,SOYBEAN,THND_HA,2023,39.18569402
15850,GHA,SOYBEAN,THND_TONNE,1994,0.0009
1762,NGA,WHEAT,TONNE_HA,2024,2.324034767
15826,JPN,SOYBEAN,TONNE_HA,2006,1.612948628
15507,AUS,MAIZE,TONNE_HA,2011,6.485860641
8942,BRICS,WHEAT,THND_HA,2007,78583.22477
7715,ZAF,WHEAT,THND_HA,2021,476.3446624
4853,BGD,WHEAT,THND_TONNE,1990,890.0
2711,ZMB,RICE,TONNE_HA,2001,0.831956983
17717,PER,SOYBEAN,TONNE_HA,2005,1.363636334
11046,PAK,MAIZE,THND_HA,1996,928.0000261
6819,TZA,RICE,THND_TONNE,2020,1901.293858
13081,MYS,SOYBEAN,THND_HA,2024,0.002961909
11555,SAU,MAIZE,TONNE_HA,2006,5.727272511
19250,PER,SOYBEAN,THND_HA,1990,0.400000006
17770,RUS,MAIZE,THND_HA,2022,3113.361596
5941,SSA,WHEAT,THND_TONNE,2006,3871.4959
3067,NZL,RICE,TONNE_HA,2016,0.0
3629,RUS,RICE,THND_TONNE,2019,762.658418
20036,IDN,SOYBEAN,THND_HA,2025,833.4225276
3028,BRICS,WHEAT,TONNE_HA,2012,3.196973546
2969,OECD,WHEAT,TONNE_HA,2025,3.936392087
11664,CHE,MAIZE,TONNE_HA,2007,10.0
8646,OECD,WHEAT,THND_TONNE,1996,264727.5881
15156,PER,MAIZE,TONNE_HA,2016,3.66126031
19670,TUR,SOYBEAN,THND_TONNE,2019,187.5988571
4263,MEX,RICE,THND_TONNE,2009,173.0721016
17029,ISR,MAIZE,THND_HA,2001,6.000000204
15646,TUR,MAIZE,THND_HA,2006,536.000008
7992,ARG,WHEAT,THND_HA,2011,4360.8
18458,COL,SOYBEAN,THND_HA,1990,100.5999985
16725,UKR,SOYBEAN,THND_TONNE,2021,4830.859791
8041,ZMB,RICE,THND_HA,1993,13.79999963
15988,UKR,MAIZE,THND_HA,2024,4372.313606
1622,MOZ,RICE,TONNE_HA,1992,0.201834857
12875,KAZ,SOYBEAN,THND_HA,1998,3.0
7184,GHA,RICE,THND_TONNE,2025,447.2270213
5475,NZL,WHEAT,THND_TONNE,2008,403.464
16458,MOZ,MAIZE,THND_TONNE,2006,1533.5
8996,HTI,RICE,THND_TONNE,2025,84.31615067
11372,AUS,MAIZE,THND_HA,1998,82.3
8633,MYS,WHEAT,THND_TONNE,2014,0.0009
18435,SDN,MAIZE,THND_HA,2003,72.00000065
18925,NZL,MAIZE,THND_TONNE,2025,216.2854495
17685,SDN,MAIZE,TONNE_HA,2009,1.129032254
1304,IND,WHEAT,TONNE_HA,1998,2.485203743
8428,URY,RICE,THND_HA,2025,157.8462406
4033,VNM,RICE,THND_HA,1995,6766.000023
2599,URY,WHEAT,TONNE_HA,1997,1.988188982
12808,ZAF,MAIZE,THND_HA,2003,3650.999858
2573,URY,RICE,TONNE_HA,2007,5.538604736
3186,CHE,WHEAT,TONNE_HA,1991,6.142857143
19152,IDN,SOYBEAN,THND_TONNE,2000,1020.0
4831,BRA,RICE,THND_HA,2004,3733.148
16086,NGA,MAIZE,THND_HA,2014,4314.999927
2106,RUS,WHEAT,TONNE_HA,2008,2.394231628
19063,AUS,SOYBEAN,THND_HA,2019,40.31892452
15517,AUS,MAIZE,TONNE_HA,2021,6.160440005
12880,KAZ,SOYBEAN,THND_HA,2003,40.0
17771,RUS,MAIZE,THND_HA,2023,3128.963052
20248,EU28,MAIZE,THND_TONNE,2025,73481.25793
7083,AUS,RICE,THND_TONNE,1996,1255.0
13192,SSA,SOYBEAN,TONNE_HA,1991,0.559832049
1279,IND,RICE,TONNE_HA,2009,2.125394106
13221,SSA,SOYBEAN,TONNE_HA,2020,0.754422713
804,BRA,WHEAT,TONNE_HA,2002,1.475440662
14596,CHE,MAIZE,THND_TONNE,1991,227.0
17939,SAU,SOYBEAN,THND_HA,2011,0.0009
11382,AUS,MAIZE,THND_HA,2008,58.95059457
4566,KOR,WHEAT,THND_TONNE,1991,0.551
20243,EU28,MAIZE,THND_TONNE,2020,71777.53284
15358,AUS,MAIZE,THND_TONNE,2006,387.0
4841,BRA,RICE,THND_HA,2014,2355.272
10112,VNM,WHEAT,THND_HA,1995,1.000000017
8705,ARG,RICE,THND_HA,2019,255.4187688
17692,SDN,MAIZE,TONNE_HA,2016,1.4
13859,NOR,MAIZE,TONNE_HA,2010,1.0
9106,PRY,WHEAT,THND_TONNE,1991,328.0
3452,BRA,RICE,THND_TONNE,2022,8881.355945
2198,ZAF,RICE,TONNE_HA,1992,2.0
16032,ISR,WHEAT,TONNE_HA,1996,2.283950567
4425,OECD,RICE,THND_HA,1994,5309.082207
6150,PAK,RICE,THND_HA,1999,2515.00001
14289,IDN,MAIZE,THND_TONNE,2008,16317.3
17327,PHL,SOYBEAN,THND_TONNE,2011,1.0
822,BRA,WHEAT,TONNE_HA,2020,2.795987292
15070,GHA,SOYBEAN,THND_HA,2002,0.0009
8356,IND,WHEAT,THND_TONNE,2020,95940.34821
12175,ISR,MAIZE,TONNE_HA,2014,8.0
18922,NZL,MAIZE,THND_TONNE,2022,214.2927874
15149,PER,MAIZE,TONNE_HA,2009,4.139410019
9503,COL,RICE,THND_HA,1993,426.9999999
20090,ZAF,SOYBEAN,TONNE_HA,2007,1.0
19559,COL,SOYBEAN,THND_TONNE,2016,70.78754494
13575,CHN,MAIZE,THND_TONNE,2014,215646.0
3054,NZL,RICE,TONNE_HA,2003,0.0
7218,JPN,WHEAT,THND_HA,1992,214.5
6722,THA,WHEAT,THND_HA,1995,1.000000017
